,Product_Name,Product_Cost,Manufacture_Date,Expiry_Date,SKU,Store_Name,Store_Address,Region,Sale_Date,Quantity_Sold,Product_Amount,Product_Measure,Product_Volume,Manufacturer,Expired_days,days2sale
205283,Молоко,173.4,2024-08-17 17:12:59,2024-08-22 17:12:59,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-08-20 17:12:59,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
205496,Молоко,359.5,2022-08-24 19:39:36,2022-08-29 19:39:36,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-08-26 19:39:36,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
205504,Молоко,402.0,2023-02-03 12:16:32,2023-02-08 12:16:32,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-02-03 12:16:32,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",5,0
205648,Молоко,357.5,2022-07-03 21:05:23,2022-07-08 21:05:23,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-07-06 21:05:23,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",2,3
205708,Молоко,75.1,2023-12-11 09:08:32,2023-12-16 09:08:32,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-12-11 09:08:32,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",5,0
206132,Молоко,214.8,2022-06-03 19:59:46,2022-06-08 19:59:46,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-06-06 19:59:46,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",2,3
206365,Молоко,361.0,2022-10-28 14:02:20,2022-11-02 14:02:20,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-10-28 14:02:20,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
206369,Молоко,71.3,2021-04-11 14:30:12,2021-04-16 14:30:12,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-04-14 14:30:12,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
206962,Молоко,330.0,2021-04-16 09:21:45,2021-04-21 09:21:45,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-04-17 09:21:45,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",4,1
207198,Молоко,423.5,2024-02-17 15:59:44,2024-02-22 15:59:44,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-02-18 15:59:44,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
207692,Молоко,77.3,2022-12-12 14:19:19,2022-12-17 14:19:19,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-12-14 14:19:19,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
207758,Молоко,344.0,2022-01-10 16:07:39,2022-01-15 16:07:39,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-01-12 16:07:39,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
207797,Молоко,154.8,2022-10-04 11:21:26,2022-10-09 11:21:26,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-10-07 11:21:26,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
207919,Молоко,74.7,2023-06-10 09:33:06,2023-06-15 09:33:06,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-06-13 09:33:06,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
208189,Молоко,419.5,2024-07-09 20:43:53,2024-07-14 20:43:53,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-07-10 20:43:53,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
208216,Молоко,344.0,2021-11-08 13:14:21,2021-11-13 13:14:21,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-11-09 13:14:21,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",4,1
208278,Молоко,220.5,2021-09-18 12:55:07,2021-09-23 12:55:07,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-09-20 12:55:07,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
208407,Молоко,241.2,2023-09-19 19:43:07,2023-09-24 19:43:07,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-09-22 19:43:07,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",2,3
208437,Молоко,322.4,2024-08-03 16:48:11,2024-08-08 16:48:11,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-08-05 16:48:11,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",3,2
208504,Молоко,71.3,2021-05-10 09:29:36,2021-05-15 09:29:36,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-05-14 09:29:36,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
208722,Молоко,73.2,2023-04-25 09:11:29,2023-04-30 09:11:29,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-04-29 09:11:29,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
208889,Молоко,238.8,2022-12-03 13:34:29,2022-12-08 13:34:29,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-12-03 13:34:29,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
209050,Молоко,395.5,2023-03-28 14:19:01,2023-04-02 14:19:01,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-03-29 14:19:01,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
209223,Молоко,72.5,2021-09-04 21:13:46,2021-09-09 21:13:46,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-09-05 21:13:46,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",4,1
209332,Молоко,144.6,2022-10-16 21:40:28,2022-10-21 21:40:28,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-10-20 21:40:28,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
209636,Молоко,218.7,2022-09-10 12:16:57,2022-09-15 12:16:57,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-09-12 12:16:57,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
209798,Молоко,283.6,2022-06-09 17:20:18,2022-06-14 17:20:18,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-06-10 17:20:18,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",4,1
209799,Молоко,321.6,2023-10-02 13:41:20,2023-10-07 13:41:20,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-10-04 13:41:20,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",3,2
210072,Молоко,83.0,2023-09-14 16:58:23,2023-09-19 16:58:23,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-09-18 16:58:23,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
210142,Молоко,162.0,2024-06-24 13:57:17,2024-06-29 13:57:17,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-06-28 13:57:17,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
210419,Молоко,132.6,2021-04-17 14:22:01,2021-04-22 14:22:01,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-04-19 14:22:01,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",3,2
210771,Молоко,282.4,2022-05-31 11:02:00,2022-06-05 11:02:00,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-06-03 11:02:00,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",2,3
210913,Молоко,230.7,2024-10-08 20:40:12,2024-10-13 20:40:12,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-10-10 20:40:12,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
211137,Молоко,410.0,2024-12-12 19:39:14,2024-12-17 19:39:14,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-12-14 19:39:14,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
211144,Молоко,386.0,2022-12-01 20:10:52,2022-12-06 20:10:52,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-12-03 20:10:52,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
211322,Молоко,158.4,2024-03-15 15:12:14,2024-03-20 15:12:14,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-03-15 15:12:14,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",5,0
211324,Молоко,392.5,2023-03-08 15:16:21,2023-03-13 15:16:21,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-03-11 15:16:21,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",2,3
211436,Молоко,231.6,2024-05-23 10:15:01,2024-05-28 10:15:01,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-05-26 10:15:01,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",2,3
211846,Молоко,425.0,2024-04-17 18:59:45,2024-04-22 18:59:45,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-04-21 18:59:45,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",1,4
211869,Молоко,246.6,2023-09-27 16:26:26,2023-10-02 16:26:26,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-09-27 16:26:26,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
212223,Молоко,415.5,2024-05-03 14:00:08,2024-05-08 14:00:08,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-05-05 14:00:08,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
212289,Молоко,71.6,2021-06-15 18:48:20,2021-06-20 18:48:20,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-06-18 18:48:20,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
212490,Молоко,76.1,2023-09-08 16:15:09,2023-09-13 16:15:09,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-09-12 16:15:09,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
212615,Молоко,237.0,2022-12-07 12:47:12,2022-12-12 12:47:12,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-12-09 12:47:12,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
212693,Молоко,294.8,2023-08-28 11:07:17,2023-09-02 11:07:17,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-09-01 11:07:17,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",1,4
212892,Молоко,209.1,2022-01-10 15:00:58,2022-01-15 15:00:58,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-01-12 15:00:58,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
212986,Молоко,385.0,2023-12-15 10:03:33,2023-12-20 10:03:33,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-12-19 10:03:33,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",1,4
213031,Молоко,155.8,2023-11-04 11:19:39,2023-11-09 11:19:39,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-11-04 11:19:39,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",5,0
213091,Молоко,290.8,2023-05-18 18:43:36,2023-05-23 18:43:36,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-05-18 18:43:36,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
213296,Молоко,418.0,2024-12-25 13:43:23,2024-12-30 13:43:23,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-12-25 13:43:23,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
213318,Молоко,146.6,2021-12-25 16:07:50,2021-12-30 16:07:50,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-12-25 16:07:50,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",5,0
213398,Молоко,432.0,2024-12-16 13:45:04,2024-12-21 13:45:04,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-12-18 13:45:04,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
213599,Молоко,248.7,2024-05-30 10:38:24,2024-06-04 10:38:24,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-05-30 10:38:24,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
213649,Молоко,234.6,2024-07-23 12:16:33,2024-07-28 12:16:33,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-07-24 12:16:33,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
213733,Молоко,74.9,2023-07-06 21:09:29,2023-07-11 21:09:29,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-07-07 21:09:29,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",4,1
214515,Молоко,76.6,2022-09-02 20:26:31,2022-09-07 20:26:31,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-09-04 20:26:31,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
214713,Молоко,371.0,2023-09-13 18:08:48,2023-09-18 18:08:48,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-09-14 18:08:48,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",4,1
214825,Молоко,68.3,2021-10-20 18:53:44,2021-10-25 18:53:44,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-10-20 18:53:44,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",5,0
214964,Молоко,169.0,2024-01-21 16:16:54,2024-01-26 16:16:54,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-01-24 16:16:54,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
215045,Молоко,400.5,2023-06-02 11:56:40,2023-06-07 11:56:40,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-06-03 11:56:40,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
215407,Молоко,262.5,2024-11-01 12:00:20,2024-11-06 12:00:20,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-11-03 12:00:20,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
216035,Молоко,302.4,2023-12-18 20:35:56,2023-12-23 20:35:56,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-12-19 20:35:56,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",4,1
216232,Молоко,368.5,2021-10-11 15:08:44,2021-10-16 15:08:44,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-10-15 15:08:44,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",1,4
216269,Молоко,355.5,2022-09-14 14:53:14,2022-09-19 14:53:14,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-09-17 14:53:14,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",2,3
217051,Молоко,74.7,2023-09-24 19:57:41,2023-09-29 19:57:41,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-09-27 19:57:41,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
